date,home_team,away_team,home_elo_before,away_elo_before,outcome,tournament
2022-02-06,Senegal,Egypt,1516.6433966547652,1478.2866242144628,draw,African Cup of Nations
2022-03-24,Portugal,Türkiye,1620.3924971648153,1538.6476466865774,home_win,FIFA World Cup qualification
2022-03-24,Paraguay,Ecuador,1408.7824391476695,1466.2264416406542,home_win,FIFA World Cup qualification
2022-03-24,Sweden,Czechia,1491.0167607546223,1454.712145582868,home_win,FIFA World Cup qualification
2022-03-24,Korea Republic,IR Iran,1528.4725449725793,1571.0920268072969,home_win,FIFA World Cup qualification
2022-03-24,Mexico,United States,1535.9778160570775,1580.186614600109,draw,FIFA World Cup qualification
2022-03-24,Australia,Japan,1415.7571070434083,1539.5510663723505,away_win,FIFA World Cup qualification
2022-03-25,DR Congo,Morocco,1413.3610640534844,1558.6947911019147,draw,FIFA World Cup qualification
2022-03-25,Egypt,Senegal,1481.0354572454826,1513.8945636237454,home_win,FIFA World Cup qualification
2022-03-25,France,Côte d'Ivoire,1752.745006117113,1512.687778894773,home_win,Friendly
2022-03-26,England,Switzerland,1620.457939966339,1532.3750987689953,home_win,Friendly
2022-03-27,United States,Panama,1577.655397690139,1361.604677890089,home_win,FIFA World Cup qualification
2022-03-29,England,Côte d'Ivoire,1627.975667216935,1508.6736357772895,home_win,Friendly
2022-03-29,France,South Africa,1756.7591492345964,1408.591604781072,home_win,Friendly
2022-03-29,Austria,Scotland,1457.4195055505852,1458.9732999188466,draw,Friendly
2022-03-29,Netherlands,Germany,1583.3719088883583,1539.8899496946492,draw,Friendly
2022-03-29,Saudi Arabia,Australia,1413.144092340928,1402.5962586718629,home_win,FIFA World Cup qualification
2022-03-29,Senegal,Egypt,1492.0086609679345,1502.9213599012935,home_win,FIFA World Cup qualification
2022-03-29,Morocco,DR Congo,1550.784775912373,1421.271079243026,home_win,FIFA World Cup qualification
2022-03-29,Ecuador,Argentina,1442.9495046195148,1693.248833282131,draw,FIFA World Cup qualification
2022-03-30,Panama,Canada,1352.6528897757569,1534.8845715499426,home_win,FIFA World Cup qualification
2022-06-01,Australia,Jordan,1383.2032543132682,1375.150175417894,home_win,Friendly
2022-06-01,United States,Morocco,1586.607185804471,1563.6565247306141,home_win,Friendly
2022-06-02,Czechia,Switzerland,1436.794434036382,1524.857371518399,home_win,UEFA Nations League
2022-06-02,Spain,Portugal,1595.1225709625078,1635.7718342514595,draw,UEFA Nations League
2022-06-02,Japan,Paraguay,1552.711914743896,1432.059376168809,home_win,Friendly
2022-06-02,Korea Republic,Brazil,1550.9136873681746,1687.3038762815784,away_win,Friendly
2022-06-02,Mexico,Uruguay,1538.5090329670475,1535.8588440235872,away_win,Friendly
2022-06-03,Belgium,Netherlands,1687.7188110149052,1582.1268908820562,away_win,UEFA Nations League
2022-06-03,Croatia,Austria,1466.8910151330072,1457.4642270493107,away_win,UEFA Nations League
2022-06-05,Portugal,Switzerland,1633.1513256690414,1496.7734673960385,home_win,UEFA Nations League
2022-06-05,Czechia,Spain,1464.8783381587425,1597.7430795449259,draw,UEFA Nations League
2022-06-05,Sweden,Norway,1508.9344723011084,1424.077997791647,away_win,UEFA Nations League
2022-06-05,Mexico,Ecuador,1528.4327558769803,1455.2928847885269,draw,Friendly
2022-06-05,Saudi Arabia,Colombia,1432.5370966995226,1527.9397583791342,away_win,Friendly
2022-06-05,United States,Uruguay,1595.9475718233052,1545.9351211136543,draw,Friendly
2022-06-06,Croatia,France,1443.7806841592708,1759.1343740640273,draw,UEFA Nations League
2022-06-06,Japan,Brazil,1559.372428781087,1693.568203786261,away_win,Friendly
2022-06-07,Germany,England,1541.1349677009514,1634.6707617608708,draw,UEFA Nations League
2022-06-09,Switzerland,Spain,1482.678043404105,1589.5350047849993,away_win,UEFA Nations League
2022-06-09,Portugal,Czechia,1647.246749660975,1473.086412918669,home_win,UEFA Nations League
2022-06-09,Canada,Curaçao,1505.2611825672157,1427.5324177658579,home_win,CONCACAF Nations League
2022-06-09,Morocco,South Africa,1554.31613871178,1406.216379951641,home_win,African Cup of Nations qualification
2022-06-10,Austria,France,1480.574558023047,1742.9342017906652,draw,UEFA Nations League
2022-06-10,Korea Republic,Paraguay,1544.649359863492,1425.398862131618,draw,Friendly
2022-06-10,Japan,Ghana,1553.0536273405976,1450.486337232173,home_win,Kirin Cup
2022-06-11,Ecuador,Cabo Verde,1457.3674640280246,1454.0371956398087,home_win,Friendly
2022-06-11,Uruguay,Panama,1547.3647344997044,1382.2762787584838,home_win,Friendly
2022-06-12,Norway,Sweden,1451.9665981946202,1481.0458718981351,home_win,UEFA Nations League
2022-06-12,IR Iran,Algeria,1548.6508844117016,1537.7248368049131,away_win,Friendly
2022-06-12,Spain,Czechia,1605.3251705421608,1461.0065746795142,home_win,UEFA Nations League
2022-06-12,Switzerland,Portugal,1466.8878776469435,1659.3265879001299,home_win,UEFA Nations League
2022-06-13,France,Croatia,1728.5746902703286,1459.980856432633,away_win,UEFA Nations League
2022-06-14,Japan,Tunisia,1560.1843752461698,1458.9143116115954,away_win,Kirin Cup
2022-06-14,Korea Republic,Egypt,1541.3457757240114,1482.2933809497908,home_win,Friendly
2022-07-27,Japan,Korea Republic,1547.3494230936176,1549.6622912074668,home_win,EAFF Championship
2022-08-31,Mexico,Paraguay,1526.3581766374825,1428.7024462710986,away_win,Friendly
2022-09-22,Australia,New Zealand,1392.9715095705815,1407.314021097868,home_win,Friendly
2022-09-22,France,Austria,1691.4786237580988,1494.9340695433837,home_win,UEFA Nations League
2022-09-23,Saudi Arabia,Ecuador,1425.216011838975,1467.2716141341646,draw,Friendly
2022-09-23,Canada,Qatar,1522.809785307801,1398.216985941785,home_win,Friendly
2022-09-23,IR Iran,Uruguay,1538.336511109494,1552.9411216468116,home_win,Friendly
2022-09-23,Japan,United States,1569.999202696021,1594.5179584372552,home_win,Kirin Challenge Cup
2022-09-23,Brazil,Ghana,1699.8870052267503,1443.3555893266007,home_win,Friendly
2022-09-24,Czechia,Portugal,1447.3498207861362,1625.4995281233728,away_win,UEFA Nations League
2022-09-24,Spain,Switzerland,1618.9819244355388,1500.7149374237006,away_win,UEFA Nations League
2022-09-25,New Zealand,Australia,1396.9014447665086,1403.3840859019408,away_win,Friendly
2022-09-25,Austria,Croatia,1483.9584538962424,1497.0769229448626,away_win,UEFA Nations League
2022-09-25,Netherlands,Belgium,1611.262005694236,1658.5836962027254,home_win,UEFA Nations League
2022-09-26,England,Germany,1628.7555857151933,1547.050143746629,draw,UEFA Nations League
2022-09-27,Ecuador,Japan,1466.0670340579088,1580.7037400196166,draw,Kirin Challenge Cup
2022-09-27,Switzerland,Czechia,1530.591207592969,1435.4718416508063,home_win,UEFA Nations League
2022-09-27,Portugal,Spain,1637.3775072587027,1589.1056542662702,away_win,UEFA Nations League
2022-09-27,Saudi Arabia,United States,1426.4205919152307,1583.8134211136596,draw,Friendly
2022-09-27,Paraguay,Morocco,1441.4414507976583,1564.7777173305615,draw,Friendly
2022-09-27,Canada,Uruguay,1529.3699216395803,1542.5210145763756,away_win,Friendly
2022-09-27,IR Iran,Senegal,1548.75661817993,1512.6366399194371,draw,Friendly
2022-09-27,Brazil,Tunisia,1703.6054918995521,1471.7492637641476,home_win,Friendly
2022-09-27,Mexico,Colombia,1513.6191721109228,1535.260843239682,away_win,Friendly
2022-11-07,Qatar,Panama,1391.6568496100056,1376.6998916113766,home_win,Friendly
2022-11-09,Mexico,Iraq,1504.241265109617,1389.7423136257705,home_win,Friendly
2022-11-10,Saudi Arabia,Panama,1430.6643171649089,1367.1301217236953,draw,Friendly
2022-11-12,Iraq,Ecuador,1382.9235175735193,1469.251801199179,draw,Friendly
2022-11-16,Türkiye,Scotland,1523.2683095999332,1458.928578420121,home_win,Friendly
2022-11-16,Saudi Arabia,Croatia,1428.8557705005992,1518.727771687211,away_win,Friendly
2022-11-16,Mexico,Sweden,1511.0600611618681,1456.667077193289,away_win,Friendly
2022-11-16,IR Iran,Tunisia,1547.7207309152614,1467.5815106609546,away_win,Friendly
2022-11-17,Japan,Canada,1577.5189728783464,1519.7482598487775,away_win,Friendly
2022-11-17,Jordan,Spain,1365.3819201605806,1614.7117884994,away_win,Friendly
2022-11-17,Switzerland,Ghana,1547.0806818990177,1439.6371026537988,away_win,Friendly
2022-11-18,Egypt,Belgium,1473.9768654663355,1633.0379446484378,home_win,Friendly
2022-11-19,Colombia,Paraguay,1544.6387502409877,1444.8493883563438,home_win,Friendly
2022-11-19,Sweden,Algeria,1468.2199668714425,1548.0392101071207,home_win,Friendly
2022-11-19,Türkiye,Czechia,1531.4373455438995,1418.9823673447577,home_win,Friendly
2022-11-20,Qatar,Ecuador,1401.226619497687,1466.8169760896037,away_win,FIFA World Cup
2022-11-21,Senegal,Netherlands,1513.6725271841058,1636.8077572485236,away_win,FIFA World Cup
2022-11-21,England,IR Iran,1623.5597558823004,1535.45419293765,home_win,FIFA World Cup
2022-11-22,Argentina,Saudi Arabia,1680.905453113119,1421.3863042687278,away_win,FIFA World Cup
2022-11-22,France,Australia,1702.45423940524,1413.1975221410917,home_win,FIFA World Cup
2022-11-23,Germany,Japan,1552.245973579522,1565.8713547390378,away_win,FIFA World Cup
2022-11-23,Morocco,Croatia,1561.369779771876,1526.1972379190825,draw,FIFA World Cup
2022-11-23,Belgium,Canada,1618.7549309796484,1531.395877988086,home_win,FIFA World Cup
2022-11-24,Uruguay,Korea Republic,1552.1426763671784,1527.0125116050633,draw,FIFA World Cup
2022-11-24,Portugal,Ghana,1611.771373025573,1452.6346261203873,home_win,FIFA World Cup
2022-11-25,Netherlands,Ecuador,1656.5992904134687,1491.2197856440314,draw,FIFA World Cup
2022-11-25,England,United States,1646.1110965998541,1579.5696958639815,draw,FIFA World Cup
2022-11-25,Qatar,Senegal,1376.8238099432592,1493.8809940191607,away_win,FIFA World Cup
2022-11-26,Argentina,Mexico,1631.9055673512446,1499.5071714837147,home_win,FIFA World Cup
2022-11-26,Tunisia,Australia,1479.8480486385658,1403.6527719271792,away_win,FIFA World Cup
2022-11-27,Spain,Germany,1618.5574031779197,1523.4218807863704,draw,FIFA World Cup
2022-11-27,Belgium,Morocco,1641.3667890288255,1558.343071027004,away_win,FIFA World Cup
2022-11-27,Croatia,Canada,1529.2239466639544,1508.784019938909,home_win,FIFA World Cup
2022-11-28,Brazil,Switzerland,1707.7732450027452,1534.0831584324292,home_win,FIFA World Cup
2022-11-28,Korea Republic,Ghana,1529.178648256521,1435.4890017544128,away_win,FIFA World Cup
2022-11-28,Portugal,Uruguay,1628.9169973915475,1549.9765397157207,home_win,FIFA World Cup
2022-11-29,Qatar,Netherlands,1356.5654950429594,1643.308245913972,away_win,FIFA World Cup
2022-11-29,IR Iran,United States,1512.9028522200963,1585.2461068587625,away_win,FIFA World Cup
2022-11-29,Ecuador,Senegal,1504.510830143528,1514.1393089194605,away_win,FIFA World Cup
2022-11-30,Saudi Arabia,Mexico,1470.3861900306022,1480.416345433027,away_win,FIFA World Cup
2022-11-30,Tunisia,France,1443.3723069540738,1711.9989896191526,home_win,FIFA World Cup
2022-12-01,Japan,Spain,1594.6954475321893,1610.5420734280651,home_win,FIFA World Cup
2022-12-01,Croatia,Belgium,1557.4610548772876,1604.331351799405,draw,FIFA World Cup
2022-12-01,Canada,Morocco,1480.546911725576,1595.3785082564245,away_win,FIFA World Cup
2022-12-02,Ghana,Uruguay,1473.3882682291196,1526.6778851915717,away_win,FIFA World Cup
2022-12-02,Korea Republic,Portugal,1491.2793817818142,1652.2156519156965,home_win,FIFA World Cup
2022-12-03,Argentina,Australia,1650.9963934019324,1440.1285136116712,home_win,FIFA World Cup
2022-12-03,Netherlands,United States,1652.9697241663532,1609.088225304066,home_win,FIFA World Cup
2022-12-04,England,Senegal,1640.4346856050731,1543.3081320039078,home_win,FIFA World Cup
2022-12-05,Brazil,Korea Republic,1723.911611808452,1534.260331196107,home_win,FIFA World Cup
2022-12-05,Japan,Croatia,1626.0628071640779,1561.483787995995,draw,FIFA World Cup
2022-12-06,Morocco,Spain,1615.809088171941,1579.1747137961765,draw,FIFA World Cup
2022-12-06,Portugal,Switzerland,1609.2347025014037,1517.9447916267222,home_win,FIFA World Cup
2022-12-09,Croatia,Brazil,1566.996646757112,1738.989277610679,draw,FIFA World Cup
2022-12-09,Netherlands,Argentina,1679.2007107553304,1664.7375934592858,draw,FIFA World Cup
2022-12-10,Morocco,Portugal,1612.6574932340875,1631.5286279556988,home_win,FIFA World Cup
2022-12-10,England,France,1662.2599544867476,1662.5359249481019,away_win,FIFA World Cup
2022-12-13,Argentina,Croatia,1665.9857185167264,1580.7427418245702,home_win,FIFA World Cup
2022-12-14,France,Morocco,1692.5120957479726,1644.2853574781557,home_win,FIFA World Cup
2022-12-17,Croatia,Morocco,1557.9589930574114,1618.4230484426837,home_win,FIFA World Cup
2022-12-18,Argentina,France,1688.7694672838852,1718.3744047834446,draw,FIFA World Cup
2023-01-09,Iraq,Saudi Arabia,1385.3583426830946,1441.252022744936,home_win,Gulf Cup
2023-01-16,Iraq,Qatar,1411.4471220924934,1346.9040167905782,home_win,Gulf Cup
2023-01-28,United States,Colombia,1582.857238715089,1551.8430380921493,draw,Friendly
2023-03-23,Argentina,Panama,1691.3195941413444,1368.938668388005,home_win,Friendly
2023-03-24,Australia,Ecuador,1426.3873135543179,1475.3420070590807,home_win,Friendly
2023-03-24,Japan,Uruguay,1620.5499484029608,1552.1122366229283,draw,Friendly
2023-03-24,Korea Republic,Colombia,1519.1826653938801,1552.7333350423828,draw,Friendly
2023-03-24,France,Netherlands,1715.8242779259854,1677.9525856978898,home_win,UEFA Euro qualification
2023-03-24,Sweden,Belgium,1480.477766467662,1600.3086186806975,away_win,UEFA Euro qualification
2023-03-25,Curaçao,Canada,1409.9838150252726,1460.1163318100594,away_win,CONCACAF Nations League
2023-03-25,Morocco,Brazil,1583.2542385083266,1725.2431825432209,home_win,Friendly
2023-03-25,Spain,Norway,1582.3263087340301,1476.3453928994663,home_win,UEFA Euro qualification
2023-03-28,Argentina,Curaçao,1694.0235223946597,1390.708061355724,home_win,Friendly
2023-03-28,Australia,Ecuador,1437.7870915743845,1463.9422290390141,away_win,Friendly
2023-03-28,Germany,Belgium,1531.437210536225,1612.0013191930707,away_win,Friendly
2023-03-28,Japan,Colombia,1618.6052400709998,1551.7706596365097,away_win,Friendly
2023-03-28,Korea Republic,Uruguay,1520.1453407997533,1554.0569449548893,away_win,Friendly
2023-03-28,Scotland,Spain,1450.7595424761548,1594.6477803341306,home_win,UEFA Euro qualification
2023-03-28,Türkiye,Croatia,1538.3091167499813,1593.1278029917685,away_win,UEFA Euro qualification
2023-04-19,United States,Mexico,1581.9669417648554,1509.550512718693,draw,Friendly
2023-06-12,Morocco,Cabo Verde,1597.127726368719,1444.1330455336688,draw,Friendly
2023-06-14,Netherlands,Croatia,1662.3526274891199,1607.8893248994232,away_win,UEFA Nations League
2023-06-15,Panama,Canada,1366.2347401346897,1479.3920854796079,away_win,CONCACAF Nations League
2023-06-15,United States,Mexico,1579.9122972755147,1511.6051572080337,home_win,CONCACAF Nations League
2023-06-15,Argentina,Australia,1696.9945098195162,1428.5384780717725,home_win,Friendly
2023-06-16,Sweden,New Zealand,1468.7850659552887,1387.0880085273577,home_win,Friendly
2023-06-16,Colombia,Iraq,1563.6709316142485,1429.8147253153782,home_win,Friendly
2023-06-17,Belgium,Austria,1619.7231834061004,1462.307605153894,draw,UEFA Euro qualification
2023-06-17,Portugal,Bosnia and Herzegovina,1599.9007637116306,1479.6709127767897,home_win,UEFA Euro qualification
2023-06-17,Norway,Scotland,1464.0239212993658,1475.1192856533366,away_win,UEFA Euro qualification
2023-06-17,South Africa,Morocco,1395.7548013328596,1592.9883473371262,home_win,African Cup of Nations qualification
2023-06-18,United States,Canada,1598.0448401828326,1494.8125623630224,home_win,CONCACAF Nations League
2023-06-18,Panama,Mexico,1350.8142632512752,1493.4726143007158,away_win,CONCACAF Nations League
2023-06-18,Croatia,Spain,1633.887770569388,1570.2880371569488,draw,UEFA Nations League
2023-06-20,Uzbekistan,IR Iran,1353.4677158045117,1489.0607337747927,away_win,CAFA Nations Cup
2023-06-20,Austria,Sweden,1469.7350638047872,1476.4760367103847,home_win,UEFA Euro qualification
2023-06-20,Algeria,Tunisia,1535.7814105109012,1492.8353716251245,draw,Friendly
2023-06-20,Brazil,Senegal,1711.3696946828284,1521.4828631222333,away_win,Friendly
2023-06-20,Germany,Colombia,1523.7153463231953,1569.998185227365,away_win,Friendly
2023-06-25,Haiti,Qatar,1355.6346521961898,1328.5364135676934,home_win,Gold Cup
2023-06-29,Haiti,Mexico,1378.6887214288365,1507.2204475374235,away_win,Gold Cup
2023-07-02,Mexico,Qatar,1523.3718783174593,1305.4823443350467,away_win,Gold Cup
2023-07-08,Panama,Qatar,1337.0664300145675,1344.3842772510402,home_win,Gold Cup
2023-07-09,United States,Canada,1614.049525319716,1478.807877226139,draw,Gold Cup
2023-07-12,United States,Panama,1604.7815427047708,1362.5929135989736,draw,Gold Cup
2023-07-16,Mexico,Panama,1484.4699454014658,1377.6556091783257,home_win,Gold Cup
2023-09-07,Argentina,Ecuador,1700.5096668792553,1473.1908425416261,home_win,FIFA World Cup qualification
2023-09-07,Norway,Jordan,1447.0825943419572,1361.536305482061,home_win,Friendly
2023-09-09,Mexico,Australia,1502.017368483397,1425.0233210120334,draw,Friendly
2023-09-09,United States,Uzbekistan,1589.7188471254187,1340.8995420466263,home_win,Friendly
2023-09-09,Germany,Japan,1515.0396492323712,1606.704968093261,away_win,Friendly
2023-09-12,Ecuador,Uruguay,1464.6816749121833,1563.0839783268132,home_win,FIFA World Cup qualification
2023-09-12,Egypt,Tunisia,1488.259879135125,1494.065200798824,away_win,Friendly
2023-09-12,Germany,France,1507.6184301135743,1731.4242361347553,home_win,Friendly
2023-09-12,Japan,Türkiye,1614.1261872120579,1523.5475948423266,home_win,Friendly
2023-09-12,Korea Republic,Saudi Arabia,1511.1183074278294,1415.1632433355373,home_win,Friendly
2023-09-12,Mexico,Uzbekistan,1499.8368795964261,1337.044789937195,draw,Friendly
2023-09-12,Scotland,England,1492.0606126107452,1632.2837836868769,away_win,Friendly
2023-09-12,Senegal,Algeria,1536.4620750828637,1534.5515813372017,away_win,Friendly
2023-09-12,South Africa,DR Congo,1422.243784902125,1408.399330424785,home_win,Friendly
2023-09-12,Sweden,Austria,1458.6365429150978,1487.574557600074,away_win,UEFA Euro qualification
2023-10-12,Croatia,Türkiye,1629.8144352850452,1516.0971538006704,away_win,UEFA Euro qualification
2023-10-12,Spain,Scotland,1574.3613724412917,1485.8908180467647,home_win,UEFA Euro qualification
2023-10-12,Colombia,Uruguay,1578.673882318189,1537.5662406553536,draw,FIFA World Cup qualification
2023-10-12,Argentina,Paraguay,1709.018834508698,1437.6451005051822,home_win,FIFA World Cup qualification
2023-10-12,Algeria,Cabo Verde,1544.6065692132127,1448.2724245652616,home_win,Friendly
2023-10-13,Netherlands,France,1636.354181819155,1715.746949070098,away_win,UEFA Euro qualification
2023-10-13,Korea Republic,Tunisia,1518.42464020025,1503.8981257582066,home_win,Friendly
2023-10-13,Japan,Canada,1621.576628253714,1488.0758598410841,home_win,Friendly
2023-10-13,Austria,Belgium,1503.6203385410486,1612.2957247552072,away_win,UEFA Euro qualification
2023-10-13,England,Australia,1638.4535782508574,1427.2038098990042,home_win,Friendly
2023-10-13,DR Congo,New Zealand,1398.7975950865932,1379.3970377722617,draw,Friendly
2023-10-13,Curaçao,Panama,1387.7370739308676,1360.1081860963945,away_win,CONCACAF Nations League
2023-10-13,Iraq,Qatar,1423.4874717022617,1318.857793666634,draw,Friendly
2023-10-14,Côte d'Ivoire,Morocco,1501.9785412333538,1566.4993637678608,draw,Friendly
2023-10-14,Mexico,Ghana,1495.4665829322332,1447.953916797763,home_win,Friendly
2023-10-14,United States,Germany,1593.57359923485,1523.2957171782316,away_win,Friendly
2023-10-15,Norway,Spain,1454.6689540893321,1587.4990747656436,away_win,UEFA Euro qualification
2023-10-16,Algeria,Egypt,1551.9027858189975,1478.4269541757424,draw,Friendly
2023-10-16,Belgium,Sweden,1624.4936487587152,1442.5907619741233,draw,UEFA Euro qualification
2023-10-16,Bosnia and Herzegovina,Portugal,1467.9960894963033,1611.575586992117,away_win,UEFA Euro qualification
2023-10-17,Mexico,Germany,1504.1075199791642,1535.2913339024697,draw,Friendly
2023-10-17,United States,Ghana,1581.577982510612,1439.312979750832,home_win,Friendly
2023-10-17,Côte d'Ivoire,South Africa,1503.8145423001333,1431.8455202403168,draw,Friendly
2023-10-17,Ecuador,Colombia,1490.199412583643,1576.318516909705,draw,FIFA World Cup qualification
2023-10-17,Australia,New Zealand,1422.6311684208795,1379.9548510596978,home_win,Soccer Ashes
2023-10-17,Uruguay,Brazil,1539.9216060638375,1696.390482722198,home_win,FIFA World Cup qualification
2023-10-17,France,Scotland,1729.316191569866,1472.7531157224128,home_win,Friendly
2023-11-16,Colombia,Brazil,1571.4601958234778,1667.9466898211663,home_win,FIFA World Cup qualification
2023-11-16,Argentina,Uruguay,1715.952352636304,1568.3653989648692,away_win,FIFA World Cup qualification
2023-11-18,Germany,Türkiye,1534.3961939949452,1539.1288479159155,away_win,Friendly
2023-11-19,Scotland,Norway,1469.035180710288,1443.551500437847,draw,UEFA Euro qualification
2023-11-21,Austria,Germany,1491.4224145375406,1524.532402300176,home_win,Friendly
2023-11-21,Jordan,Saudi Arabia,1353.949945734686,1407.8569105631168,away_win,FIFA World Cup qualification
2023-11-21,Uzbekistan,IR Iran,1341.4150866013879,1501.628907532678,draw,FIFA World Cup qualification
2023-11-21,Brazil,Argentina,1642.5309951844904,1687.9332015000423,away_win,FIFA World Cup qualification
2023-11-21,Paraguay,Colombia,1430.7115823775762,1596.8758904601536,away_win,FIFA World Cup qualification
2023-12-16,Mexico,Colombia,1505.0026598866887,1607.97892089605,away_win,Friendly
2024-01-05,Qatar,Jordan,1321.7814258982485,1337.028416334107,away_win,Friendly
2024-01-06,Iraq,Korea Republic,1420.5638394706473,1528.006776970158,away_win,Friendly
2024-01-09,Japan,Jordan,1627.912735539839,1346.589854170002,home_win,Friendly
2024-01-10,Tunisia,Cabo Verde,1494.3159889882986,1440.9762079594768,home_win,Friendly
2024-01-14,Ghana,Cabo Verde,1433.1932189888744,1432.499501181458,away_win,African Cup of Nations
2024-01-18,Egypt,Ghana,1480.5107851053388,1408.143302046394,draw,African Cup of Nations
2024-01-19,Iraq,Japan,1413.56134612594,1631.2184201158768,home_win,AFC Asian Cup
2024-01-20,Jordan,Korea Republic,1343.2841695939642,1535.0092703148653,draw,AFC Asian Cup
2024-01-21,Morocco,DR Congo,1564.6633627010813,1398.239781799157,draw,African Cup of Nations
2024-01-22,Cabo Verde,Egypt,1457.5494181239385,1475.377547245258,draw,African Cup of Nations
2024-01-23,Australia,Uzbekistan,1431.4089857682363,1350.0352213085255,draw,AFC Asian Cup
2024-01-24,South Africa,Tunisia,1433.8878276920932,1502.7926957663174,draw,African Cup of Nations
2024-01-28,Egypt,DR Congo,1474.0958349843095,1409.3759530901193,draw,African Cup of Nations
2024-01-29,Iraq,Jordan,1452.451720209015,1355.8314171569416,away_win,AFC Asian Cup
2024-01-29,Côte d'Ivoire,Senegal,1501.772234848357,1526.4070872068528,draw,African Cup of Nations
2024-01-30,Morocco,South Africa,1553.527191410119,1438.7819333777204,away_win,African Cup of Nations
2024-01-30,Saudi Arabia,Korea Republic,1424.7784399636957,1522.4620227518878,draw,AFC Asian Cup
2024-02-02,Australia,Korea Republic,1425.658439898259,1515.6126576870631,away_win,AFC Asian Cup
2024-02-03,IR Iran,Japan,1493.0087728255405,1592.3280460328017,home_win,AFC Asian Cup
2024-02-03,Qatar,Uzbekistan,1312.2199880623537,1355.7857671785027,draw,AFC Asian Cup
2024-02-03,Cabo Verde,South Africa,1458.831130384887,1471.7508692372921,draw,African Cup of Nations
2024-02-06,Jordan,Korea Republic,1387.6099568657428,1534.2807864728063,home_win,AFC Asian Cup
2024-02-07,Qatar,IR Iran,1315.3384707380949,1524.9668596288047,home_win,AFC Asian Cup
2024-02-07,Côte d'Ivoire,DR Congo,1503.5418903183727,1413.9797949421902,home_win,African Cup of Nations
2024-02-10,Qatar,Jordan,1353.8243569050408,1422.5785147638599,home_win,AFC Asian Cup
2024-02-10,South Africa,DR Congo,1470.821647566349,1395.2852531123224,draw,African Cup of Nations
2024-03-21,Portugal,Sweden,1622.2290099124464,1450.9984947397184,home_win,Friendly
2024-03-21,Panama,Mexico,1384.393676447351,1497.8827103869507,away_win,CONCACAF Nations League
2024-03-22,Egypt,New Zealand,1469.4919931322386,1371.177033712341,home_win,FIFA Series
2024-03-22,Netherlands,Scotland,1622.784939319387,1467.7538888970873,home_win,Friendly
2024-03-22,Norway,Czechia,1444.8327922510475,1412.1105961386759,away_win,Friendly
2024-03-22,Spain,Colombia,1598.6165284171288,1615.098870395788,away_win,Friendly
2024-03-23,Tunisia,Croatia,1497.8985900806902,1606.7827411698001,draw,FIFA Series
2024-03-23,England,Brazil,1643.0262197289821,1625.1297801473859,away_win,Friendly
2024-03-23,France,Germany,1733.034126581991,1513.5822947196546,away_win,Friendly
2024-03-24,United States,Mexico,1587.6977432725696,1513.283839446424,home_win,CONCACAF Nations League
2024-03-26,Spain,Brazil,1589.0905727865356,1635.6444259971693,draw,Friendly
2024-03-26,Côte d'Ivoire,Uruguay,1522.2364321482405,1596.384550101131,home_win,Friendly
2024-03-26,Germany,Netherlands,1529.1740521041963,1628.597109713724,home_win,Friendly
2024-03-26,England,Belgium,1632.5115738791987,1616.0859159931201,draw,Friendly
2024-03-26,New Zealand,Tunisia,1360.311852800951,1502.4514109105999,draw,FIFA Series
2024-03-26,Egypt,Croatia,1480.3571740436284,1602.2299203398904,away_win,FIFA Series
2024-03-26,Algeria,South Africa,1549.818954889401,1465.4704159360083,draw,FIFA Series
2024-03-26,Austria,Türkiye,1502.372522118062,1548.9926396106846,home_win,Friendly
2024-06-03,England,Bosnia and Herzegovina,1632.039157355426,1457.342666575974,home_win,Friendly
2024-06-05,Mexico,Uruguay,1495.530537999886,1584.2822169427168,away_win,Friendly
2024-06-06,Netherlands,Canada,1615.8111194632322,1481.739752554959,home_win,Friendly
2024-06-06,Senegal,DR Congo,1524.637431736837,1400.636484742663,draw,FIFA World Cup qualification
2024-06-08,United States,Colombia,1605.4510447191076,1624.6248260263812,away_win,Friendly
2024-06-08,Switzerland,Austria,1495.6508661724272,1513.7063612056156,draw,Friendly
2024-06-08,Mexico,Brazil,1488.0308666306648,1634.3124602643943,away_win,Friendly
2024-06-08,Portugal,Croatia,1627.6643257324142,1612.1739408452518,away_win,Friendly
2024-06-09,Argentina,Ecuador,1705.3344165371468,1495.0577336698702,home_win,Friendly
2024-06-09,France,Canada,1717.4423691974491,1475.417855189447,draw,Friendly
2024-06-11,IR Iran,Uzbekistan,1486.4809734618589,1352.6672845027615,draw,FIFA World Cup qualification
2024-06-11,Saudi Arabia,Jordan,1431.6278050285205,1392.6948388354347,away_win,FIFA World Cup qualification
2024-06-12,United States,Brazil,1596.0023509419443,1640.3344631802106,draw,Friendly
2024-06-14,Germany,Scotland,1541.960042354688,1461.9417185027503,home_win,UEFA Euro
2024-06-15,Spain,Croatia,1590.4225385193106,1622.6194947747774,home_win,UEFA Euro
2024-06-16,Panama,Paraguay,1368.9925473878777,1419.6085519416797,away_win,Friendly
2024-06-17,Austria,France,1513.187149605089,1711.4203006889888,away_win,UEFA Euro
2024-06-18,Portugal,Czechia,1617.2187718028886,1423.0496417655168,home_win,UEFA Euro
2024-06-19,Scotland,Switzerland,1442.599810495363,1496.1700777729538,draw,UEFA Euro
2024-06-20,Argentina,Canada,1709.9268456983143,1481.4399236979073,home_win,Copa América
